sample_name	ampicillin_RIS	gentamicin_RIS	linezolid_RIS	quinupristin_dalfopristin_RIS	streptomycin_RIS	teicoplanin_RIS	tigecycline_RIS	vancomycin_RIS
1352.10469	I/R	NA	NA	NA	NA	NA	NA	S
1352.10468	I/R	NA	NA	NA	NA	NA	NA	I/R
1352.10467	I/R	NA	NA	NA	NA	NA	NA	I/R
1352.10466	I/R	NA	NA	NA	NA	NA	NA	I/R
1352.10465	S	NA	NA	NA	NA	NA	NA	S
1352.10478	I/R	NA	NA	NA	NA	NA	NA	I/R
1352.10515	I/R	NA	NA	NA	NA	NA	NA	I/R
1352.10516	I/R	NA	NA	NA	NA	NA	NA	S
1352.10517	I/R	NA	NA	NA	NA	NA	NA	I/R
1352.10617	I/R	NA	NA	NA	NA	NA	NA	I/R
1352.10616	I/R	NA	NA	NA	NA	NA	NA	S
1352.10615	S	NA	NA	NA	NA	NA	NA	S
1352.10612	S	NA	NA	NA	NA	NA	NA	S
1352.10611	S	NA	NA	NA	NA	NA	NA	S
1352.1061	I/R	NA	NA	NA	NA	NA	NA	S
1352.10609	I/R	NA	NA	NA	NA	NA	NA	S
1352.10608	S	NA	NA	NA	NA	NA	NA	S
1352.10607	I/R	NA	NA	NA	NA	NA	NA	S
1352.10606	I/R	NA	NA	NA	NA	NA	NA	S
1352.10561	I/R	NA	NA	NA	NA	NA	NA	S
1352.10551	I/R	NA	NA	NA	NA	NA	NA	S
1352.10539	S	NA	NA	NA	NA	NA	NA	S
1352.10531	S	NA	NA	NA	NA	NA	NA	S
1352.1053	I/R	NA	NA	NA	NA	NA	NA	S
1352.10529	I/R	NA	NA	NA	NA	NA	NA	S
1352.10528	I/R	NA	NA	NA	NA	NA	NA	I/R
1352.10527	I/R	NA	NA	NA	NA	NA	NA	I/R
1352.10526	I/R	NA	NA	NA	NA	NA	NA	I/R
1352.10525	I/R	NA	NA	NA	NA	NA	NA	I/R
1352.10524	S	NA	NA	NA	NA	NA	NA	S
1352.10523	I/R	NA	NA	NA	NA	NA	NA	I/R
1352.10522	I/R	NA	NA	NA	NA	NA	NA	S
1352.10521	I/R	NA	NA	NA	NA	NA	NA	S
1352.1052	I/R	NA	NA	NA	NA	NA	NA	I/R
1352.10519	S	NA	NA	NA	NA	NA	NA	S
1352.10518	I/R	NA	NA	NA	NA	NA	NA	I/R
1352.10619	I/R	NA	NA	NA	NA	NA	NA	S
1352.9352	I/R	NA	NA	NA	NA	NA	NA	I/R
1352.178	I/R	S	S	S	I/R	I/R	S	I/R
1352.1782	I/R	I/R	S	S	S	I/R	S	I/R
1352.187	I/R	S	S	S	I/R	S	S	S
1352.1869	I/R	S	S	S	I/R	S	S	S
1352.1868	I/R	S	S	S	I/R	S	S	S
1352.1867	I/R	S	S	S	I/R	S	S	S
1352.1866	I/R	S	S	S	I/R	S	S	S
1352.1865	I/R	S	S	S	I/R	S	S	S
1352.1864	I/R	S	S	S	I/R	S	S	S
1352.1863	I/R	S	S	S	I/R	S	S	S
1352.1862	I/R	S	S	S	I/R	I/R	S	I/R
1352.1861	I/R	S	S	S	I/R	S	S	S
1352.186	I/R	S	S	S	I/R	S	S	S
1352.1859	I/R	S	S	S	I/R	I/R	S	I/R
1352.1871	I/R	S	S	S	I/R	I/R	S	I/R
1352.1858	I/R	S	S	S	S	S	S	S
1352.1856	I/R	S	S	S	I/R	S	S	S
1352.1855	I/R	S	S	S	I/R	S	S	S
1352.1854	I/R	S	S	I/R	I/R	I/R	S	I/R
1352.1853	I/R	S	S	S	I/R	I/R	S	I/R
1352.1852	I/R	S	S	S	I/R	S	S	S
1352.1851	I/R	S	S	I/R	S	I/R	S	I/R
1352.185	I/R	I/R	S	S	S	I/R	S	I/R
1352.1849	I/R	S	S	S	S	I/R	S	I/R
1352.1848	I/R	S	S	S	I/R	S	S	S
1352.1847	I/R	S	S	S	I/R	I/R	S	I/R
1352.1846	I/R	S	S	S	I/R	S	S	S
1352.1845	I/R	S	S	I/R	S	I/R	S	I/R
1352.1857	I/R	S	S	S	I/R	S	S	S
1352.1872	I/R	S	S	S	I/R	I/R	S	I/R
1352.1873	I/R	S	S	S	I/R	I/R	S	I/R
1352.1874	I/R	S	S	S	I/R	I/R	S	I/R
1352.1901	I/R	S	S	S	I/R	I/R	S	I/R
1352.19	I/R	S	S	I/R	S	I/R	S	I/R
1352.1899	I/R	S	S	I/R	S	I/R	S	I/R
1352.1898	I/R	S	S	S	S	S	S	S
1352.1897	I/R	S	S	S	I/R	I/R	S	I/R
1352.1896	I/R	S	S	S	I/R	I/R	S	I/R
1352.1895	I/R	S	S	S	S	I/R	S	I/R
1352.1894	I/R	S	S	S	S	I/R	S	I/R
1352.1893	I/R	S	S	S	I/R	I/R	S	I/R
1352.1892	I/R	S	S	S	I/R	I/R	S	I/R
1352.1891	I/R	S	S	S	I/R	I/R	S	I/R
1352.189	I/R	S	S	S	I/R	I/R	S	I/R
1352.1889	I/R	S	S	S	I/R	I/R	S	I/R
1352.1888	I/R	S	S	S	I/R	I/R	S	I/R
1352.1887	I/R	S	S	S	S	I/R	S	I/R
1352.1886	I/R	S	S	S	I/R	I/R	S	I/R
1352.1885	I/R	S	S	S	I/R	I/R	S	I/R
1352.1884	I/R	I/R	S	S	S	I/R	S	I/R
1352.1883	I/R	S	S	S	S	I/R	S	I/R
1352.1882	I/R	S	S	S	I/R	I/R	S	I/R
1352.1881	I/R	S	S	S	I/R	I/R	S	I/R
1352.188	I/R	S	S	S	I/R	I/R	S	I/R
1352.1879	I/R	S	S	S	I/R	I/R	S	I/R
1352.1878	I/R	S	S	S	I/R	I/R	S	I/R
1352.1877	I/R	S	S	S	I/R	I/R	S	I/R
1352.1876	I/R	S	S	S	I/R	I/R	S	I/R
1352.1875	I/R	S	S	S	I/R	I/R	S	I/R
1352.1844	I/R	S	S	S	I/R	I/R	S	I/R
1352.1781	I/R	I/R	S	S	S	I/R	S	I/R
1352.1843	I/R	S	S	S	I/R	S	S	S
1352.1841	I/R	I/R	S	S	S	I/R	S	I/R
1352.1809	I/R	S	S	S	I/R	I/R	S	I/R
1352.1808	I/R	S	S	S	I/R	I/R	S	I/R
1352.1807	I/R	S	S	S	S	I/R	S	I/R
1352.1806	I/R	I/R	S	S	S	I/R	S	I/R
1352.1805	I/R	I/R	S	S	S	I/R	S	I/R
1352.1804	I/R	I/R	S	S	S	I/R	S	I/R
1352.1802	I/R	S	S	S	I/R	I/R	S	I/R
1352.1801	I/R	S	S	S	I/R	I/R	S	I/R
1352.18	I/R	I/R	S	S	S	I/R	S	I/R
1352.1799	I/R	I/R	S	S	S	I/R	S	I/R
1352.1798	I/R	I/R	S	S	S	I/R	S	I/R
1352.1797	I/R	I/R	S	S	S	I/R	S	I/R
1352.181	I/R	S	S	S	S	I/R	S	I/R
1352.1796	I/R	S	S	S	I/R	I/R	S	I/R
1352.1794	I/R	I/R	S	S	S	I/R	S	I/R
1352.1793	I/R	S	S	S	I/R	S	S	S
1352.1792	I/R	I/R	S	S	S	I/R	S	I/R
1352.1791	I/R	I/R	S	S	S	I/R	S	I/R
1352.179	I/R	I/R	S	S	S	I/R	S	I/R
1352.1789	I/R	S	S	S	I/R	S	S	S
1352.1788	I/R	I/R	S	S	S	I/R	S	I/R
1352.1787	I/R	I/R	S	S	S	I/R	S	I/R
1352.1786	I/R	I/R	S	S	S	I/R	S	I/R
1352.1785	I/R	I/R	S	S	S	I/R	S	I/R
1352.1784	I/R	I/R	S	S	S	I/R	S	I/R
1352.1783	I/R	I/R	S	S	S	I/R	S	I/R
1352.1795	I/R	S	S	S	I/R	S	S	S
1352.1811	I/R	S	S	S	I/R	I/R	S	I/R
1352.1812	I/R	I/R	S	S	S	I/R	S	I/R
1352.1813	I/R	S	S	I/R	S	I/R	S	I/R
1352.184	I/R	S	S	S	S	I/R	S	I/R
1352.1839	I/R	S	S	S	I/R	S	S	S
1352.1838	I/R	S	S	S	I/R	I/R	S	I/R
1352.1837	I/R	S	S	S	I/R	I/R	S	I/R
1352.1836	I/R	I/R	S	S	S	I/R	S	I/R
1352.1835	I/R	I/R	S	S	S	I/R	S	I/R
1352.9363	I/R	NA	NA	NA	NA	NA	NA	I/R
1352.1833	I/R	S	S	S	I/R	I/R	S	I/R
1352.1832	I/R	S	S	S	I/R	S	S	S
1352.1831	I/R	S	S	S	I/R	I/R	S	I/R
1352.183	I/R	I/R	S	S	S	I/R	S	I/R
1352.1829	I/R	S	S	S	S	I/R	S	I/R
1352.1828	I/R	S	S	I/R	S	I/R	S	I/R
1352.1827	I/R	S	S	S	S	I/R	S	I/R
1352.1826	I/R	S	S	S	I/R	S	S	S
1352.1825	I/R	S	S	S	I/R	S	S	S
1352.1824	S	S	S	I/R	S	S	S	S
1352.1823	I/R	S	S	S	I/R	I/R	S	I/R
1352.1822	I/R	S	S	S	I/R	I/R	S	I/R
1352.1821	I/R	S	S	S	I/R	I/R	S	I/R
1352.182	I/R	S	S	S	I/R	S	S	S
1352.1819	I/R	S	S	S	I/R	S	S	S
1352.1818	I/R	I/R	S	S	S	I/R	S	I/R
1352.1817	I/R	S	S	I/R	S	I/R	S	I/R
1352.1816	I/R	S	S	I/R	S	I/R	S	I/R
1352.1815	I/R	I/R	S	S	S	I/R	S	I/R
1352.1814	I/R	S	S	I/R	S	I/R	S	I/R
1352.1842	I/R	S	S	S	S	I/R	S	I/R
1352.9353	I/R	NA	NA	NA	NA	NA	NA	I/R
1352.1834	I/R	S	S	S	S	I/R	S	I/R
1352.9356	I/R	NA	NA	NA	NA	NA	NA	I/R
1352.9357	I/R	NA	NA	NA	NA	NA	NA	I/R
1352.9358	I/R	NA	NA	NA	NA	NA	NA	I/R
1352.9359	I/R	NA	NA	NA	NA	NA	NA	I/R
1352.936	I/R	NA	NA	NA	NA	NA	NA	I/R
1352.9361	I/R	NA	NA	NA	NA	NA	NA	S
1352.9355	I/R	NA	NA	NA	NA	NA	NA	S
1352.9354	I/R	NA	NA	NA	NA	NA	NA	I/R
